gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
IL17D,120.59372949838212,-1.9357130436857302,0.11250007954645887,-17.206325999852684,2.380643452521872e-66,4.675622997535449e-65,True
DAAM2-AS1,34.13628170557412,-2.489489678233087,0.14471640221335016,-17.202539865266427,2.5414320282917335e-66,4.98554215950006e-65,True
ADD3-AS1,19.78601739112297,-2.3969209923619785,0.13933559494811254,-17.202503016221897,2.543048954998137e-66,4.98578128161275e-65,True
CCN3,672.2943725886169,-2.287658102773698,0.13298639601363033,-17.20219640014326,2.556543011464462e-66,5.009292179161478e-65,True
DNM1P47,6.67114015916385,-2.7339089926846856,0.158967481002057,-17.19791353207207,2.7526631838954567e-66,5.384080030482674e-65,True
ETV5,1497.8831052549517,-1.5822411295295922,0.09201169691968361,-17.196086829163903,2.840807093011191e-66,5.553228355500012e-65,True
TRARG1,5868.221177097286,-5.186563999533573,0.30165340582075134,-17.19378564754391,2.955860498764491e-66,5.774750543251143e-65,True
B3GNT5,455.5606839945501,-2.0989071392495764,0.12208953332467849,-17.19154035643541,3.072593734656268e-66,5.999293235190391e-65,True
KCNC4,1130.6530185403165,-1.8533279075579774,0.10783021639735765,-17.187463491016352,3.296419727872512e-66,6.4287895616854045e-65,True
CXCR2,54.257509433647584,-2.384600433567279,0.13877696450880814,-17.182970113285112,3.5619791993306167e-66,6.942632631120791e-65,True
SQLE,6885.1883936632585,2.1628457146139635,0.12588708241189414,17.18083915502368,3.6952694105867477e-66,7.194018655788526e-65,True
RIIAD1,53.54974604444508,3.185274247233144,0.18545656554757398,17.175311307142945,4.064663267028047e-66,7.903933253184742e-65,True
JPH4,61.932202516405354,-1.8614343729356904,0.10838237367173768,-17.17469649237888,4.10795733743505e-66,7.983465573783303e-65,True
PM20D1,20.90347711319735,-2.3305013901151406,0.13570767770642558,-17.172951667161236,4.233343678402964e-66,8.222351679153201e-65,True
CXCL5,44.200165528304986,-3.7605334943504527,0.21908746931833603,-17.164530249269365,4.894267031280557e-66,9.489471582917168e-65,True
MLXIPL,736.1100814792693,-3.446933222078189,0.2009171899693042,-17.155989602506416,5.669600290853675e-66,1.0979994198587642e-64,True
VWCE,82.75597794778999,-2.0449308588896646,0.1191970656472242,-17.155882552862877,5.680057493405597e-66,1.0993861714891657e-64,True
SYNGR3,175.26003553511137,2.8042042740993924,0.16350559892275174,17.150509172620072,6.230416364476136e-66,1.2052097177431245e-64,True
CRIM1,10902.49675762941,-1.782501268875068,0.10394216630542119,-17.14897170449006,6.397449480327744e-66,1.2368031461997099e-64,True
TMEM200C,140.90108080195503,-2.078803378213105,0.1212762100168832,-17.141064829810475,7.329600362312753e-66,1.4145534865900926e-64,True
CH25H,195.06212157888896,-2.265518729982171,0.13223526738389335,-17.132484962616847,8.494760512126926e-66,1.6375246723637045e-64,True
AL356123.2,2.3261558641384066,-3.501709969621411,0.20439346789616486,-17.132200973273452,8.536332202573996e-66,1.6445877679008678e-64,True
ARID5A,2820.7372079324473,-1.7726418368740542,0.10347210693653226,-17.131591202268236,8.626279664354757e-66,1.6609572778670136e-64,True
GPR182,22.120002715334437,-2.672377376429668,0.15601209221895465,-17.129296443759813,8.973327900080036e-66,1.7267831052496775e-64,True
CHL1-AS2,10.346044219809716,-3.634628884242781,0.21226994543504477,-17.122673098132907,1.0055020641725071e-65,1.9327082615613222e-64,True
HMGB3,4255.292107147843,1.9463910400851356,0.11367624470529694,17.122232047083447,1.0131501573407633e-65,1.946287131172645e-64,True
ALPL,1638.4149679696245,-2.168615682175376,0.1266572415166957,-17.121924149038996,1.018523633737002e-65,1.9554832850601774e-64,True
PTTG1,1332.0525014592854,2.2623119172525596,0.13214170400191552,17.120347692956685,1.0464843817956854e-65,2.0080096460589365e-64,True
PHEX-AS1,3.7714909251597573,-4.7632925980701915,0.27823793961959714,-17.119493497480953,1.0619529910615358e-65,2.0365192811334765e-64,True
SBK2,64.37912765931021,4.871113155005749,0.2845544270834835,17.118388228683738,1.0823069407683888e-65,2.0743594349244253e-64,True
AC013652.1,125.69873521083338,3.0854780776132684,0.1803009667309753,17.112931414378213,1.188638430752881e-65,2.276846813737957e-64,True
COX6C,30420.25659993832,2.737221138634994,0.15996800872084274,17.111053394505078,1.227591536834085e-65,2.3501119495912686e-64,True
TNNI2,67.3596827648766,-2.1916931651817055,0.1280937409393938,-17.110072272919894,1.2484448379816973e-65,2.3886624728543674e-64,True
KIAA0408,10.605581976581895,-4.426180780360878,0.2587384386594204,-17.10677703434354,1.3211020874465918e-65,2.5262289859091963e-64,True
AL031587.1,4.506385591312313,-3.942847702942612,0.23049271614647324,-17.1061705066507,1.334927616854993e-65,2.5512035011173157e-64,True
ESR2,71.87545623715567,-2.1839157903529482,0.12769589658569547,-17.102474306113226,1.422353254274515e-65,2.7167273010767926e-64,True
PCAT19,477.64139277896237,-1.6129499734106394,0.09432196261038585,-17.100470863538167,1.4721013974192086e-65,2.806924499858959e-64,True
NLRP1,1088.535817202812,-1.583565804706307,0.09260551450561334,-17.10012425459089,1.4808824366042252e-65,2.8220541930465316e-64,True
WTIP,766.7333661900119,-1.54864830859238,0.09057770511380268,-17.09745578833824,1.5502569743921325e-65,2.9508858355595454e-64,True
LRRC4B,47.33875582334286,-2.032420479679236,0.1189641295888875,-17.08431345400341,1.9421558465394404e-65,3.690538765028136e-64,True
RECK,1558.2883833539674,-1.876698433214436,0.10986027566111917,-17.082593520913782,2.0002676848119867e-65,3.796637849789126e-64,True
H2BC19P,187.18543932283876,1.971427931484014,0.11551041613220596,17.067100937699344,2.6083444747035967e-65,4.9311609913203085e-64,True
AFAP1L1,1175.422348220513,-1.6813984923045648,0.0985859788442309,-17.055148328559277,3.2005943156392034e-65,6.04740055706809e-64,True
AC093512.2,163.85561004220176,1.536791155712984,0.09013938225259924,17.049053558037553,3.5523883847092228e-65,6.700712683352255e-64,True
FOXP2,266.19466286024334,-2.3225669639174553,0.136234843154159,-17.048259535846583,3.600970642758335e-65,6.788511586509199e-64,True
BPI,19.270095174258334,-3.034391825167404,0.17800585290141455,-17.04658456847455,3.7056359720951823e-65,6.981878758949279e-64,True
AL138878.2,32.54812814079887,4.091105283328123,0.24001404240826862,17.045274694257568,3.789595343594401e-65,7.136036991164861e-64,True
OR10A3,3.710374243064469,-4.316082560114065,0.25326526673306365,-17.04174684428057,4.025269167472729e-65,7.575547486797294e-64,True
SLC9A9,623.1485559666435,-1.7541303554159073,0.1030262752949138,-17.02604845603406,5.264108852698214e-65,9.901453250345895e-64,True
RARB,548.3343337182399,-1.7087982576050778,0.10038093473616291,-17.02313553959636,5.532683865490793e-65,1.0394899956633941e-63,True
HSD3BP2,24.35988330020677,-8.069311245650136,0.4740558474383718,-17.021857844922295,5.654756951771197e-65,1.0618270809944686e-63,True
AC011008.2,38.15868259420819,-2.70046291089274,0.15865437395730447,-17.021042934621278,5.7340130027955345e-65,1.0761035432201929e-63,True
ACSL4,3040.3934196497553,-1.5650470027934047,0.0919677204410564,-17.01735125419868,6.107151808496248e-65,1.1454859710997827e-63,True
AL592293.1,20.55770255216306,-2.0233846201748382,0.1189506928199289,-17.01028024475568,6.8907376809155814e-65,1.2910068029261445e-63,True
MYMX,101.47311096375451,-3.232481223359566,0.1900712100070111,-17.006685143112048,7.326773951339739e-65,1.3711592845299044e-63,True
AC022706.1,57.34563057595788,-1.7443743789283617,0.10257419514061636,-17.00597676186533,7.415879948389404e-65,1.38705653616847e-63,True
ID1,1005.7919211554557,-1.9922662939998141,0.11717242533371677,-17.00285957490147,7.820994030077693e-65,1.462008575723436e-63,True
C9orf116,442.78322186234635,1.7744196453912586,0.10436811325001641,17.001549516762772,7.997764498073454e-65,1.494215396337544e-63,True
BMPR1B,11487.21415170274,4.268544697275581,0.25107574851581654,17.001023485972734,8.069858880701586e-65,1.5068405588606785e-63,True
AC023296.1,3.2115359913905195,-3.0544100840188593,0.17970839444637804,-16.996479732783122,8.72017762390769e-65,1.6255405454426918e-63,True
AC108134.3,64.74453627003145,-1.7968255068501664,0.10572505078633523,-16.995267379738188,8.902351480505733e-65,1.658572734767518e-63,True
NECAB3,2652.3377526654463,1.5537285650808181,0.09143256837311536,16.993163297572565,9.227569126761075e-65,1.718203254094668e-63,True
CCDC80,22680.9802340956,-2.3344947272679235,0.13741652348781339,-16.9884571957968,9.998461411666269e-65,1.8607069733128258e-63,True
KCNIP2-AS1,17.623963234837998,-2.9330066576514824,0.17266093744017305,-16.987088690328513,1.0234446022818245e-64,1.903561296235168e-63,True
JAM3,939.4623776131663,-1.5087130310207504,0.08884925602956517,-16.980592730216177,1.1432558750490506e-64,2.1252196308255733e-63,True
ZC3H12B,126.66596514834565,-1.5362450411516073,0.09049177032396817,-16.976627108207968,1.2231664464962907e-64,2.2725001573373147e-63,True
LRP1,39413.83434758362,-1.8972609714208633,0.11179777586225377,-16.970471521351925,1.3583697725050283e-64,2.5208833357412455e-63,True
AL356311.1,46.37804965496895,3.2841484461075536,0.1935523230790128,16.96775525017534,1.4226722597099805e-64,2.6387484532295963e-63,True
AL122014.1,7.633245297989952,-5.042569466913551,0.2972048345807739,-16.966646838118944,1.449775195664335e-64,2.6875237910066654e-63,True
ADGRL2,2708.536823160021,-1.7560369358452008,0.10352704205200972,-16.96210865334109,1.5662146745344083e-64,2.900149538092614e-63,True
DOK5,197.37098155568046,-1.741573138773187,0.10269650879740105,-16.95844541520832,1.6669668530458145e-64,3.084998755950325e-63,True
AC002480.1,12.033383220737045,-2.362133963229885,0.13933789374696948,-16.95255970726384,1.8425410204184563e-64,3.408036632830566e-63,True
GABRE,1216.9155969786611,-3.3557545132877196,0.1980688022764272,-16.942367877826555,2.1912420517653787e-64,4.0462752593756155e-63,True
